"Commute.ID","FPM.Total","BC","OC","WSOC","PNC","pbPAH","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb","NOISE"
"SH24",22.94,7.31046,11.48,13.2056,23204.8,117.57,2.913235662,11.46801428,0.233560874,0.811062285,0.261252067,3.209496505,8.039250797,4.55189203,0.251232397,0.926417479,0.440241218,0.097012457,4.505984112,2.251767986,0.84272678,0.093202324,1.293760292,6.561428197,3.127828339,0.000820342,0.4186315,2.004268833,0.002169807,0.009808782,0.052179177,68.6041
"SH20",23.09,9.73825627714636,0.12,6.1087,26129,123.109,6.961923674,288.4349948,0.653992843,1.861025344,0.540460047,27.82010877,49.89106967,27.60876031,37.18725404,0.860464245,0.608378708,0.115222072,413.6206981,7.124321707,24.64901275,3.174830963,1.201655299,17.83829376,7.000675744,0.00440928,5.125142176,16.82668182,0.018563515,0.033821678,4.136876305,67.3374
"SH10",23.71,6.3252,9.53,3.1117,32520.1,110.834,8.595694077,491.8843737,0.493108715,12.88514857,1.625978701,51.3390702,79.0498785,43.65341543,70.69380581,0.883720035,0.534704702,0.251183291,662.9339319,16.02336901,132.0328776,5.473946108,4.001116855,16.13100538,18.72253028,0.009326323,9.488701233,22.82602447,0.044385857,0.064235605,6.514017923,72.8878
"SH57",24.03,10.8716,7.5,8.3728,17274,185.299,8.228165511,330.1318479,0.726054391,11.66724072,0.327059487,42.75828824,28.83961023,16.10032708,21.02452805,1.159775036,0.371610509,0.067239307,205.4117445,6.373643747,106.5328544,1.877373937,1.619648726,22.01279448,3.915704643,0.002169677,6.824608827,6.636534,0.011218924,0.030894909,2.969652485,72.0776
"SA03",24.36,10.6462,14.61,4.0326,24136.2,186.479,6.085922879,108.3651487,0.390964646,4.827379313,0.290810394,11.8274716,8.948819877,5.066897762,12.23402126,1.031233303,0.445915389,0.028349879,140.3236675,2.506535326,25.42706767,0.991867968,1.440137659,7.303794912,3.481714045,0.00365057,4.962197428,2.231033864,0.011681108,0.010918558,0.972056504,73.7737
"SH07",24.6,9.91976,11.9,10.8643,14922.3,164.464,6.889672264,363.2452952,0.569116837,17.14497598,2.107093637,49.88433306,93.5372917,48.52944214,64.45312293,3.065685697,0.681590137,0.246188526,727.3127427,34.86525201,214.8758847,5.868600944,2.997246795,54.27343315,20.77891131,0.008665776,9.318251946,21.92034466,0.035156686,0.072438023,6.909219476,73.1966
"SA43",24.73,5.11849,5.79233913799656,3.2099,16480.5050772875,94.1917305992861,1.638198206,87.95570355,0.260765667,4.100874399,0.254953475,15.3152759,7.845430487,4.442149326,9.804349085,0.904082248,0.408371894,0.024854339,97.0560176,2.197479548,25.55140659,0.818612895,1.262568702,6.403237082,3.052418742,0.000800564,6.462190066,9.669785161,0.010222849,0.0095723,1.19712809,70.1072
"HE06",24.763,12.39327161,17.892,3.353,35055.14684,148.0313779,11.42449,400.13336,0.60319,1.29821,1.03856,32.89558,42.78258,41.80358,36.72472,1.03793,0.59777,0.10366,408.84335,7.12085,20.17887,3.51143,1.66175,22.84158,9.27767,0.00432,6.11837,9.44383,0.03348,0.04198,3.26277,73.17164322
"HE30",24.8,8.585092655,19.304,3.546,48334.06407,149.3873745,3.41492,296.70147,3.31537,1.10914,7.61466,5.01768,27.25621,39.13492,21.2784,0.4262,0.27454,0.10427,366.7581,55.572,31.62933,3.37813,0.96458,5.80588,2.91178,0.00364,8.45969,4.63776,0.07474,0.04315,4.56257,67.95341187
"SH14",24.85,5.15577,9.81,3.0067,12362.1,108.037,4.788841607,615.9769217,0.444112346,18.25001846,0.802665146,68.74674919,68.6188175,43.53269254,33.53717537,0.818689034,0.903583479,0.176500765,345.2875423,6.477756316,146.403916,2.860692326,1.143315393,27.63460894,19.47385578,0.006411364,6.652423559,17.50302627,0.029794785,0.037761782,3.494072317,73.4146
"HE19",24.995,4.391602882,27.225,3.734,43228.89859,96.74484945,7.38767,602.93619,0.7899,2.59567,16.6643,39.35248,32.6545,36.8362,23.40549,0.53297,0.31842,0.1589,235.80439,170.36406,325.50747,2.29994,1.16068,26.42404,12.51537,0.00497,4.5129,10.46926,0.0825,0.04626,2.85013,81.93958102
