"Commute.ID","FPM.Total","BC","OC","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb"
"SH32",14.43,4.40979,5,0.002654931144,0.1246569889,0.000256822789,0.003816860106,0.000306861617,0.01303265915,0.03438078261,0.01473509597,0.01450791106,0.001088152024,0.000525652502,2.9914645e-05,0.1020696969,0.002644883055,0.04086504635,0.000942346228,0.001519625776,0.02174448799,0.007420354037,9.63558e-07,0.002424714954,0.01241151745,8.76948e-06,1.1521205e-05,0.002402664909
"SA49",14.67,4.48659,5.83,0.003271920358,0.1359640324,0.00014312904,0.0131803125,0.000255924302,0.007295309026,0.01648136913,0.0044590644,0.005214970927,0.000907524865,0.000808742206,2.4948981e-05,0.05702900515,0.002205847239,0.03567994697,0.000308392777,0.001267376384,0.01623659274,0.00306404192,8.03613e-07,0.002394872504,0.001963395384,8.329745e-06,9.60875e-06,0.000799662458
"SA02",15,5.91673,11.9,0.0056508586,0.3364099641,0.00035847985,0.009796608296,0.000898475629,0.01717199761,0.04540474477,0.03540276344,0.03887804673,0.001131271019,0.000409812729,0.000110041863,0.4694684728,0.01498030776,0.120334447,0.003626944162,0.001579842303,0.02195692977,0.009220438979,4.097414e-06,0.008696228699,0.01253727704,2.5651784e-05,5.961082e-05,0.004279231084
"SH34",15.1,4.42341,0.14,0.002521216443,0.1045667854,0.000563449599,0.004040183295,0.000275867567,0.003389048756,0.008488999093,0.004806543332,0.01430858055,0.000792285828741694,0.000242225463,2.6893166e-05,0.1293105305,0.00237774102,0.02483132778,0.000905799681,0.00136613849,0.006928501103,0.003302811742,8.66235e-07,0.004846339237,0.004572031122,4.606502e-06,1.0357525e-05,0.001718363529
"SH06",15.3,5.75844,9.4,0.006098719227,0.2272654874,0.000328611113,0.01110314243,0.000304013546,0.01872934272,0.02784361263,0.0329923987,0.02408702161,0.004622401726,0.000411498411,8.664313e-05,0.3741949996,0.02237562526,0.08543442061,0.003046939931,0.001505521694,0.007635396256,0.008441085168,3.326853e-06,0.006081067653,0.009822946958,3.6458425e-05,6.0917531e-05,0.004536985033
"SA54",15.31,5.09971,6.45,0.002544582954,0.2173445745,0.000527528592,0.004158472196,0.000262173032,0.0235529627,0.08914094896,0.01669085564,0.0236737588,0.000929683283,0.000164370398,5.6682384e-05,0.2248847955,0.004839541241,0.06983843643,0.001876263616,0.001298321052,0.0911441923,0.007503264578,3.311315e-06,0.004611069571,0.007682186566,1.3379721e-05,2.2467191e-05,0.003346646258
"SA40",15.33,3.14364,5.91820981952445,0.00133178799,0.2533379516,0.000165102008,0.05179542488,0.000276354906,0.06811921957,0.05076307691,0.02245675245,0.01906982849,0.000979973168,0.000268288422,8.4778869e-05,0.1880938443,0.002381941465,0.466505796,0.001654344851,0.001368551869,0.0185210725,0.006933963206,3.956129e-06,0.006064427361,0.009794203087,4.3995446e-05,2.3567885e-05,0.002279892267
"SH44",15.61,7.45483,5.36,0.009219095932,0.3326307802,0.000299928915,0.01469743532,0.001458035387,0.06697424068,0.1292912717,0.03268494181,0.03717989861,0.000851379404,0.000423837873,0.000102391763,0.351084252,0.007505288725,0.1807292063,0.002712880953,0.003376802827,0.2663377067,0.01844226018,4.724451e-06,0.008217164049,0.01660116991,1.7629744e-05,5.0517109e-05,0.003789493397
"SA45",15.66,5.31984,6.16,0.001572475109,0.2094844428,0.000251178607,0.001690053112,0.000253769768,0.01635597701,0.03179465139,0.0110240294,0.01396448691,0.00289284995,0.000399422062,7.174445e-05,0.1240988735,0.006223191381,0.02617232719,0.001498488823,0.001256706801,0.02211830017,0.003038246859,7.96847e-07,0.004189105926,0.009076539063,7.17098e-06,5.4131728e-05,0.001335264543
"SH51",16,2.01191,7.42,0.002128872718,0.1450689309,0.000208878108,0.001439371336,0.000262400494,0.02426050245,0.0524442522,0.004571901504,0.01237074385,0.000930489879,0.000308207572,6.3021656e-05,0.09098516074,0.0106840536,0.02215998788,0.000857657113,0.00129944748,0.1433473507,0.00314157783,2.096571e-06,0.003887493406,0.002013079315,0.000182053087,9.8519e-06,0.001105059891
"SA38",16.11,6.40861,5.86,0.002553917715,0.5483070742,0.000346485008,0.006441415636,0.004367957691,0.03232567272,0.06623228705,0.03227400327,0.04652070249,0.000863744404,0.000311552156,9.8100713e-05,0.5139695223,0.01224856412,0.1009578077,0.003895082004,0.001206236106,0.01299475019,0.01170395736,7.145332e-06,0.007274465686,0.0110606373,0.000111577321,5.3190684e-05,0.003880330347
"SH26",16.11,4.99141,9.23,0.002865435169,0.08063100907,0.000207442619,0.003454857138,0.000200178359,0.01180223873,0.04720237273,0.0273456364,0.004367884594,0.001788871788,0.000175668017,0.001934027208,0.06792496428,0.00172536518,0.02516996715,0.000823008451,0.003190865173,0.4013783617,0.02658944266,6.28568e-07,0.00144896892,0.001535724674,1.4419504e-05,4.0979251e-05,0.000639679904
"SA48",16.68,5.25291,6.42,0.005078107144,0.2029371782,0.000388692198,0.006071826918,0.001076012231,0.04824178511,0.03839155577,0.02018342385,0.0288535407,0.002403646926,0.000489748664,9.1625911e-05,0.4366263011,0.006974753664,0.07409326723,0.003364877657,0.002726964836,0.0383864348,0.01237699095,4.045165e-06,0.003824569631,0.01118539064,2.8696284e-05,3.6485072e-05,0.007549118471
"SH50",16.68,6.3604,5.95,0.006355757227,0.08318722396,0.000778307186,0.003880751856,0.000250788697,0.003080953415,0.007717271903,0.004369584847,0.001525034264,0.000889313664,0.000259257267,2.4448332e-05,0.04108637733,0.002161582746,0.004722298564,8.9469491e-05,0.001241944082,0.006298637366,0.003002556129,7.87487e-07,0.004543796074,0.001923996146,2.082904e-06,9.415932e-06,0.000280494342
"SH03",16.87,6.74686,8.22,0.002519441614,0.3393494319,0.0005042196,0.01667846088,0.002264019155,0.09311148562,0.1412321385,0.05553986303,0.112908265,0.000814213965,0.000379722706,0.000378577579,0.9685905806,0.02122320636,0.2063331251,0.007908240145,0.0033444042,0.01908316088,0.03665291272,1.2304865e-05,0.01209017841,0.02592321067,4.3321321e-05,0.000111239544,0.007802874276
"SH45",17.09,5.39218,5.03,0.00299257993,0.1592441728,0.000427246647,0.01290175395,0.000477797659,0.1383489319,0.09204136173,0.05185804272,0.03037517116,0.000833363009,0.000708500699,0.000242219756,0.294263489,0.01049322869,0.1744878906,0.003103916381,0.002344854437,0.1165606804,0.02175475668,7.570477e-06,0.007575612325,0.01971431183,1.4274792e-05,5.6624471e-05,0.00267630828
"SA24",17.31,3.96096,3.89,0.001534199937,0.03177892209,0.000179275431,0.002878947335,0.000316148284,0.003883899653,0.009728517648,0.005508369257,0.005939050578,0.001121083173,0.000382867585,3.0819963e-05,0.09913223518,0.002724926134,0.01381400764,0.000660379561,0.001565614776,0.00794016403,0.003785070769,9.92718e-07,0.001077519136,0.002425420627,2.625743e-06,1.1869876e-05,0.000407700456
"SA11",17.38,5.37826,9.59,0.003038838442,0.1209151179,0.000679586169,0.002416330978,0.000858691436,0.02588756995,0.05128298396,0.05786723705,0.02807177675,0.001048370122,0.000246398677,0.000160601005,0.257272066,0.009632748043,0.03340236588,0.002716024873,0.001464069565,0.6006433505,0.00787418105,3.263034e-06,0.004938687014,0.007330871641,2.7330099e-05,7.5226342e-05,0.002219492967
"SA33",20.69,6.77022,9.69780446153315,0.004222380679,0.06029646095,0.000465910467,0.002594943504,0.000536098794,0.003146584335,0.007881666357,0.01637819766,0.01495671722,0.000908257954,0.000272432624,5.1281461e-05,0.1514510263,0.002207629097,0.02963279721,0.001140825558,0.001268400157,0.00643281186,0.003066517019,8.04262e-07,0.004233307832,0.001964981393,2.0442587e-05,9.616511e-06,0.001361787048
