"Commute.ID","FPM.Total","BC","OC","WSOC","PNC","pbPAH","B","S","As","Mo","Pb","Al","Ca","K","Ba","Ni","V","Ce","Fe","Zn","Cu","Mn","Cr","Na","Mg","U","P","Ti","Cd","Co","Sb","NOISE"
"SH53",2.47805878051347,2.74189833653878,1.69001592014273,0.805243060295132,0.761056075167393,3.71691091134571,2.72022915060531,0.744394633691826,1.34953749897258,2.14103035170153,0.222504831545166,0.464771381218975,0.588954708135614,0.216802233396286,0.413739488013612,1.38940843934198,1.33143253398921,0.0732788690257699,0.408967389366003,0.328087524488647,0.511728632527518,0.338840771151069,2.17572709093343,0.0461813054784768,0.386895759319848,0.229622107733471,1.18344597900986,0.218578700409031,0.72284171394952,0.352162891775171,0.301375575773977,21.7297395698306
"SH16",2.54764729457834,2.77753875140237,0.0294770218629546,0.753158180164135,1.74287191388732,4.59730022825866,0.362057534015654,1.30004499933597,0.834615321516022,0.932417196499591,0.207070838930174,0.523451058476101,0.544160819228526,0.583637266236299,0.464252327583645,1.2930324638112,2.92217932291799,0.0681958983544039,0.723261427022922,1.71218467656895,0.432330669494632,0.665081211312256,2.02480831647387,0.285272154485422,1.32214135543275,1.12623469694624,1.2606790049679,0.54209351299085,0.237772615741037,0.327735212776527,0.385117207932675,22.1247554467986
"SH17",2.55118569359859,3.79813366992792,0.0319334403515341,0.822544612172557,2.12418794203263,5.57789564758428,1.31256786081899,1.32317133452988,2.10325016482735,0.881289349010231,0.64355256360544,1.95763813545793,2.30733458700156,3.26423340342899,3.78809135680222,1.28447805018296,2.84147441112995,0.771906862751568,3.95895741996537,2.34337735209004,1.39306218550307,3.60814999287354,2.01141263819916,0.368602748163949,3.34942605402629,2.91388337611821,4.42088587586249,3.7485646676016,1.03495997127655,3.28899501543728,2.35007049944185,21.1816204577549
"SA06",2.6384662027647,2.52688477112821,2.04374018249818,0.901869137967713,2.06486168822885,3.92554327800963,2.29368309137579,1.28745648543631,1.40386640235172,2.74263425965719,2.90601492288541,2.19971405062666,2.76610668333769,2.64471171584321,2.46005020122109,1.55418680429515,1.69018595708396,0.642142226944828,2.88131303635411,2.87388736067227,3.4449456260547,2.91575152462364,2.4337597499457,0.292595363594402,2.00473041396412,2.72677636516723,3.09460462781129,2.93954652143306,2.41765438350347,2.52123613269755,3.84681090965008,21.9472950996549
"SH24",2.7056957841494,2.90206980667865,2.81996842488932,3.3999609147696,2.36701144131033,3.91273047514384,1.08922782626541,0.0487170914853877,0.710674310343606,0.106559866244206,0.232768371651066,0.0976073352000563,0.193088978279664,0.226802728033398,0.0116626537794121,1.45349805318307,2.0870600784202,0.292004655437284,0.02308726896056,0.343221305459669,0.0111238501516905,0.0556016737137921,2.27608743664404,0.048311522912209,0.404742203528753,0.240214059581839,0.139010833482977,0.228661138633358,0.0816644840287695,0.368407197087997,0.0177124460296427,21.2197233772596
"SH20",2.72338777925064,3.86584421658901,0.0294770218629546,1.5727677076432,2.66529519539051,4.09706843637393,2.60298920851831,1.2252961747497,1.98995621445002,0.24450725351348,0.48153496554976,0.846066253004197,1.19829769105533,1.37563503586182,1.72629833594098,1.35002105777534,2.88415273743782,0.346815063483342,2.11926453075103,1.08591072081757,0.325362775605765,1.89400765694609,2.11404890546033,0.13134261502625,0.905890163947661,1.2911335133798,1.70185541605091,1.91970665862389,0.698670376782508,1.27030548673554,1.40428045240384,20.8279242923364
"SH10",2.79651469233576,2.51094622516282,2.34096681961631,0.80114938953842,3.31722095310264,3.68855634500376,3.21383858397006,2.08956628834748,1.50042123903444,1.69289058750392,1.448702086522,1.56132584225095,1.89864213197485,2.17507657085162,3.28173193965515,1.38650811275483,2.5348849486596,0.756054352278266,3.39666843211827,2.44233049926406,1.74281152607835,3.2655898733158,7.03908742795934,0.118771921693687,2.42270269972159,2.73095112623939,3.15081943683234,2.60415402357509,1.67053941206741,2.41261954759538,2.21121139755161,22.5447014621141
"SH57",2.8342576152184,4.31575333293495,1.84231386643466,2.15569097558482,1.76203870049277,6.1667520992913,3.07642356250221,1.40242792201898,2.20922363732836,1.53287809525276,0.291400964196095,1.30036676043126,0.692677839503712,0.802215447973618,0.975995908372789,1.81962322081396,1.76170114551907,0.202388345574804,1.05246624822749,0.971490109541062,1.40621555728591,1.11998423004829,2.84941664991611,0.162079290202171,0.50669370368397,0.63532882645451,2.26618054598507,0.757142652738638,0.422243840036454,1.16037922231106,1.00806130704892,22.2941009895438
"SA03",2.87318000444113,4.22627516953273,3.58882741181472,1.03824759078723,2.46201913180698,6.20602250807475,2.27546182918863,0.460344287524339,1.18961932881268,0.634235993236114,0.259104024124658,0.359697536118783,0.214935263308801,0.252463421257362,0.567924980970297,1.61794831408621,2.11395973090169,0.0853323058201042,0.718975072388069,0.382053716066331,0.335632968205869,0.591718282946442,2.53360630478204,0.0537775381583077,0.450535151516928,1.06896664987002,1.647747960613,0.254532094333984,0.439638943788241,0.410089178149003,0.32996876062003,22.8187164690876
"SH07",2.90148719660311,3.93789665568222,2.92313800140966,2.79716145925451,1.52215295243507,5.47336314420394,2.57597517484934,1.5430966378161,1.73169721757382,2.25255986004691,1.87736219825128,1.51708431856313,2.24660488165635,2.41802964454123,2.99202836381996,4.80989218496891,3.2312275784628,0.741020255854802,3.72652554731366,5.31426744871243,2.83632512854846,3.50102895336323,5.27299826467476,0.399613030947943,2.68879920476286,2.53752853369311,3.09422002314166,2.50082767673874,1.32318340864024,2.72069345776325,2.34536426428508,22.6402154412917
